pct,month,total_list_size
04C,2013-04-01 00:00:00+00:00,375163
01C,2013-04-01 00:00:00+00:00,203254
5QJ,2013-04-01 00:00:00+00:00,0
08E,2013-04-01 00:00:00+00:00,246513
04K,2013-04-01 00:00:00+00:00,350597
99A,2013-04-01 00:00:00+00:00,494808
5D7,2013-04-01 00:00:00+00:00,210
08M,2013-04-01 00:00:00+00:00,360869
00L,2013-04-01 00:00:00+00:00,321313
99C,2013-04-01 00:00:00+00:00,215310
10R,2013-04-01 00:00:00+00:00,217556
11E,2013-04-01 00:00:00+00:00,198057
05G,2013-04-01 00:00:00+00:00,213465
04Y,2013-04-01 00:00:00+00:00,132504
01D,2013-04-01 00:00:00+00:00,225146
11J,2013-04-01 00:00:00+00:00,773384
114,2013-04-01 00:00:00+00:00,772
03C,2013-04-01 00:00:00+00:00,360265
05A,2013-04-01 00:00:00+00:00,472451
06N,2013-04-01 00:00:00+00:00,610700
09Y,2013-04-01 00:00:00+00:00,354674
11A,2013-04-01 00:00:00+00:00,543387
05Q,2013-04-01 00:00:00+00:00,212199
08V,2013-04-01 00:00:00+00:00,274116
10V,2013-04-01 00:00:00+00:00,210090
07R,2013-04-01 00:00:00+00:00,255526
11N,2013-04-01 00:00:00+00:00,558114
01A,2013-04-01 00:00:00+00:00,369577
06H,2013-04-01 00:00:00+00:00,878728
99F,2013-04-01 00:00:00+00:00,180665
04V,2013-04-01 00:00:00+00:00,372343
02N,2013-04-01 00:00:00+00:00,156293
02Q,2013-04-01 00:00:00+00:00,112048
09G,2013-04-01 00:00:00+00:00,489049
01H,2013-04-01 00:00:00+00:00,522395
02V,2013-04-01 00:00:00+00:00,204447
02P,2013-04-01 00:00:00+00:00,245183
06W,2013-04-01 00:00:00+00:00,208649
04G,2013-04-01 00:00:00+00:00,633945
01N,2013-04-01 00:00:00+00:00,167712
10G,2013-04-01 00:00:00+00:00,137011
06Y,2013-04-01 00:00:00+00:00,223993
08Y,2013-04-01 00:00:00+00:00,227804
00H,2013-04-01 00:00:00+00:00,132408
08N,2013-04-01 00:00:00+00:00,289979
09X,2013-04-01 00:00:00+00:00,227203
99Q,2013-04-01 00:00:00+00:00,282668
00X,2013-04-01 00:00:00+00:00,178664
01M,2013-04-01 00:00:00+00:00,191620
01G,2013-04-01 00:00:00+00:00,250921
00F,2013-04-01 00:00:00+00:00,203822
09E,2013-04-01 00:00:00+00:00,212568
06P,2013-04-01 00:00:00+00:00,217786
08W,2013-04-01 00:00:00+00:00,294290
08A,2013-04-01 00:00:00+00:00,269858
06K,2013-04-01 00:00:00+00:00,574350
09H,2013-04-01 00:00:00+00:00,127117
99P,2013-04-01 00:00:00+00:00,902287
07G,2013-04-01 00:00:00+00:00,164556
05T,2013-04-01 00:00:00+00:00,294638
10M,2013-04-01 00:00:00+00:00,114931
99N,2013-04-01 00:00:00+00:00,471077
07W,2013-04-01 00:00:00+00:00,409984
07H,2013-04-01 00:00:00+00:00,296351
02F,2013-04-01 00:00:00+00:00,251391
02H,2013-04-01 00:00:00+00:00,320550
08F,2013-04-01 00:00:00+00:00,251325
99J,2013-04-01 00:00:00+00:00,463953
08D,2013-04-01 00:00:00+00:00,288639
12F,2013-04-01 00:00:00+00:00,331126
07Q,2013-04-01 00:00:00+00:00,332513
02E,2013-04-01 00:00:00+00:00,209566
06L,2013-04-01 00:00:00+00:00,390888
10W,2013-04-01 00:00:00+00:00,130930
00W,2013-04-01 00:00:00+00:00,212208
00P,2013-04-01 00:00:00+00:00,282565
08R,2013-04-01 00:00:00+00:00,214626
00Y,2013-04-01 00:00:00+00:00,241430
99H,2013-04-01 00:00:00+00:00,294069
10N,2013-04-01 00:00:00+00:00,108043
05Y,2013-04-01 00:00:00+00:00,269112
00M,2013-04-01 00:00:00+00:00,290218
04N,2013-04-01 00:00:00+00:00,122087
13P,2013-04-01 00:00:00+00:00,737174
05F,2013-04-01 00:00:00+00:00,182405
06T,2013-04-01 00:00:00+00:00,331431
03M,2013-04-01 00:00:00+00:00,118005
03T,2013-04-01 00:00:00+00:00,242577
08G,2013-04-01 00:00:00+00:00,289269
01T,2013-04-01 00:00:00+00:00,155263
10H,2013-04-01 00:00:00+00:00,328473
05R,2013-04-01 00:00:00+00:00,277374
03K,2013-04-01 00:00:00+00:00,169854
09J,2013-04-01 00:00:00+00:00,248078
05X,2013-04-01 00:00:00+00:00,173737
01Y,2013-04-01 00:00:00+00:00,241544
12D,2013-04-01 00:00:00+00:00,221787
05N,2013-04-01 00:00:00+00:00,300578
08X,2013-04-01 00:00:00+00:00,366404
04E,2013-04-01 00:00:00+00:00,184939
00V,2013-04-01 00:00:00+00:00,196039
00K,2013-04-01 00:00:00+00:00,290428
07Y,2013-04-01 00:00:00+00:00,292216
05H,2013-04-01 00:00:00+00:00,185946
05L,2013-04-01 00:00:00+00:00,540758
09D,2013-04-01 00:00:00+00:00,301493
02Y,2013-04-01 00:00:00+00:00,300599
04H,2013-04-01 00:00:00+00:00,128322
10K,2013-04-01 00:00:00+00:00,200890
07M,2013-04-01 00:00:00+00:00,386160
05W,2013-04-01 00:00:00+00:00,280422
00T,2013-04-01 00:00:00+00:00,297710
06F,2013-04-01 00:00:00+00:00,444455
04X,2013-04-01 00:00:00+00:00,245661
03F,2013-04-01 00:00:00+00:00,289796
08T,2013-04-01 00:00:00+00:00,185918
00Q,2013-04-01 00:00:00+00:00,168396
03Q,2013-04-01 00:00:00+00:00,342808
01F,2013-04-01 00:00:00+00:00,128662
05P,2013-04-01 00:00:00+00:00,236753
07L,2013-04-01 00:00:00+00:00,205142
07X,2013-04-01 00:00:00+00:00,306220
08L,2013-04-01 00:00:00+00:00,292836
05C,2013-04-01 00:00:00+00:00,314850
02A,2013-04-01 00:00:00+00:00,235912
08Q,2013-04-01 00:00:00+00:00,295552
05J,2013-04-01 00:00:00+00:00,172134
99D,2013-04-01 00:00:00+00:00,157949
09C,2013-04-01 00:00:00+00:00,123919
04R,2013-04-01 00:00:00+00:00,530962
03N,2013-04-01 00:00:00+00:00,574741
10Y,2013-04-01 00:00:00+00:00,199572
11X,2013-04-01 00:00:00+00:00,548997
06A,2013-04-01 00:00:00+00:00,259250
09F,2013-04-01 00:00:00+00:00,186739
07P,2013-04-01 00:00:00+00:00,348138
02R,2013-04-01 00:00:00+00:00,332859
11H,2013-04-01 00:00:00+00:00,485058
99E,2013-04-01 00:00:00+00:00,265426
04J,2013-04-01 00:00:00+00:00,289336
08P,2013-04-01 00:00:00+00:00,203521
03L,2013-04-01 00:00:00+00:00,256366
07T,2013-04-01 00:00:00+00:00,280421
08K,2013-04-01 00:00:00+00:00,358711
09N,2013-04-01 00:00:00+00:00,216475
11T,2013-04-01 00:00:00+00:00,213089
04F,2013-04-01 00:00:00+00:00,271424
03D,2013-04-01 00:00:00+00:00,142264
01J,2013-04-01 00:00:00+00:00,160996
01X,2013-04-01 00:00:00+00:00,193365
02G,2013-04-01 00:00:00+00:00,111555
99G,2013-04-01 00:00:00+00:00,184818
10J,2013-04-01 00:00:00+00:00,217669
09L,2013-04-01 00:00:00+00:00,172903
03H,2013-04-01 00:00:00+00:00,168147
04M,2013-04-01 00:00:00+00:00,93849
03G,2013-04-01 00:00:00+00:00,261988
09W,2013-04-01 00:00:00+00:00,287417
02X,2013-04-01 00:00:00+00:00,306659
99K,2013-04-01 00:00:00+00:00,166497
10D,2013-04-01 00:00:00+00:00,106579
11D,2013-04-01 00:00:00+00:00,152737
01W,2013-04-01 00:00:00+00:00,296314
11C,2013-04-01 00:00:00+00:00,147855
01R,2013-04-01 00:00:00+00:00,175794
03Y,2013-04-01 00:00:00+00:00,102226
00N,2013-04-01 00:00:00+00:00,154287
00D,2013-04-01 00:00:00+00:00,287186
12A,2013-04-01 00:00:00+00:00,259332
05V,2013-04-01 00:00:00+00:00,144965
08H,2013-04-01 00:00:00+00:00,229184
01E,2013-04-01 00:00:00+00:00,208358
10E,2013-04-01 00:00:00+00:00,140614
08C,2013-04-01 00:00:00+00:00,203650
99M,2013-04-01 00:00:00+00:00,219267
06M,2013-04-01 00:00:00+00:00,232008
02M,2013-04-01 00:00:00+00:00,150639
00J,2013-04-01 00:00:00+00:00,249900
08J,2013-04-01 00:00:00+00:00,194163
03X,2013-04-01 00:00:00+00:00,96782
00R,2013-04-01 00:00:00+00:00,168061
07N,2013-04-01 00:00:00+00:00,226283
09P,2013-04-01 00:00:00+00:00,183269
03R,2013-04-01 00:00:00+00:00,354529
06D,2013-04-01 00:00:00+00:00,112435
06Q,2013-04-01 00:00:00+00:00,382047
10A,2013-04-01 00:00:00+00:00,200382
03A,2013-04-01 00:00:00+00:00,240726
05D,2013-04-01 00:00:00+00:00,135457
10T,2013-04-01 00:00:00+00:00,146853
04D,2013-04-01 00:00:00+00:00,208934
10L,2013-04-01 00:00:00+00:00,141251
06V,2013-04-01 00:00:00+00:00,168365
07K,2013-04-01 00:00:00+00:00,238536
07J,2013-04-01 00:00:00+00:00,165925
00G,2013-04-01 00:00:00+00:00,156013
03W,2013-04-01 00:00:00+00:00,323432
01V,2013-04-01 00:00:00+00:00,122145
02D,2013-04-01 00:00:00+00:00,102291
04L,2013-04-01 00:00:00+00:00,145903
03E,2013-04-01 00:00:00+00:00,159798
10C,2013-04-01 00:00:00+00:00,91794
00C,2013-04-01 00:00:00+00:00,105876
04Q,2013-04-01 00:00:00+00:00,129152
01K,2013-04-01 00:00:00+00:00,161054
03V,2013-04-01 00:00:00+00:00,70729
02T,2013-04-01 00:00:00+00:00,214393
112,2013-04-01 00:00:00+00:00,864
5LA,2013-04-01 00:00:00+00:00,1156
R1D,2013-04-01 00:00:00+00:00,0
5PY,2013-04-01 00:00:00+00:00,0
13A,2013-04-01 00:00:00+00:00,23
RY5,2013-04-01 00:00:00+00:00,18357
5PT,2013-04-01 00:00:00+00:00,0
5QA,2013-04-01 00:00:00+00:00,0
00M,2016-04-01 00:00:00+00:00,293370
02W,2016-04-01 00:00:00+00:00,123425
04C,2016-04-01 00:00:00+00:00,391908
02F,2016-04-01 00:00:00+00:00,259947
11M,2016-04-01 00:00:00+00:00,635973
03J,2016-04-01 00:00:00+00:00,190538
00P,2016-04-01 00:00:00+00:00,283901
01J,2016-04-01 00:00:00+00:00,162548
11H,2016-04-01 00:00:00+00:00,497625
Q59,2016-04-01 00:00:00+00:00,55
06T,2016-04-01 00:00:00+00:00,342158
99J,2016-04-01 00:00:00+00:00,479162
08P,2016-04-01 00:00:00+00:00,211396
05G,2016-04-01 00:00:00+00:00,216166
02H,2016-04-01 00:00:00+00:00,323645
04L,2016-04-01 00:00:00+00:00,150756
05C,2016-04-01 00:00:00+00:00,315890
99G,2016-04-01 00:00:00+00:00,185582
09W,2016-04-01 00:00:00+00:00,295323
05V,2016-04-01 00:00:00+00:00,146943
13P,2016-04-01 00:00:00+00:00,712658
99E,2016-04-01 00:00:00+00:00,274296
09F,2016-04-01 00:00:00+00:00,193275
08V,2016-04-01 00:00:00+00:00,300654
06H,2016-04-01 00:00:00+00:00,933314
01G,2016-04-01 00:00:00+00:00,263517
07R,2016-04-01 00:00:00+00:00,267207
01H,2016-04-01 00:00:00+00:00,521833
03Q,2016-04-01 00:00:00+00:00,350723
03W,2016-04-01 00:00:00+00:00,325130
99D,2016-04-01 00:00:00+00:00,164017
06N,2016-04-01 00:00:00+00:00,633491
00T,2016-04-01 00:00:00+00:00,302884
11A,2016-04-01 00:00:00+00:00,553305
00K,2016-04-01 00:00:00+00:00,294341
12F,2016-04-01 00:00:00+00:00,334310
08A,2016-04-01 00:00:00+00:00,283150
05Q,2016-04-01 00:00:00+00:00,216978
07V,2016-04-01 00:00:00+00:00,401809
00R,2016-04-01 00:00:00+00:00,171709
07M,2016-04-01 00:00:00+00:00,406692
99P,2016-04-01 00:00:00+00:00,909875
00L,2016-04-01 00:00:00+00:00,322501
03D,2016-04-01 00:00:00+00:00,143414
02X,2016-04-01 00:00:00+00:00,314876
07Q,2016-04-01 00:00:00+00:00,341651
09H,2016-04-01 00:00:00+00:00,130059
10X,2016-04-01 00:00:00+00:00,276431
05D,2016-04-01 00:00:00+00:00,138955
01M,2016-04-01 00:00:00+00:00,206266
04K,2016-04-01 00:00:00+00:00,366766
08N,2016-04-01 00:00:00+00:00,304186
06K,2016-04-01 00:00:00+00:00,588728
05R,2016-04-01 00:00:00+00:00,278269
04R,2016-04-01 00:00:00+00:00,545491
00N,2016-04-01 00:00:00+00:00,155700
11E,2016-04-01 00:00:00+00:00,203922
10Q,2016-04-01 00:00:00+00:00,716677
04V,2016-04-01 00:00:00+00:00,380556
11X,2016-04-01 00:00:00+00:00,563342
05J,2016-04-01 00:00:00+00:00,174949
99A,2016-04-01 00:00:00+00:00,514671
03F,2016-04-01 00:00:00+00:00,293575
02R,2016-04-01 00:00:00+00:00,339820
99K,2016-04-01 00:00:00+00:00,168516
01F,2016-04-01 00:00:00+00:00,130125
01D,2016-04-01 00:00:00+00:00,227976
07W,2016-04-01 00:00:00+00:00,426149
00Q,2016-04-01 00:00:00+00:00,172073
04J,2016-04-01 00:00:00+00:00,291512
08K,2016-04-01 00:00:00+00:00,389997
05T,2016-04-01 00:00:00+00:00,303054
02N,2016-04-01 00:00:00+00:00,158164
00X,2016-04-01 00:00:00+00:00,179825
99N,2016-04-01 00:00:00+00:00,483379
08W,2016-04-01 00:00:00+00:00,301835
09D,2016-04-01 00:00:00+00:00,310733
99C,2016-04-01 00:00:00+00:00,217019
02Y,2016-04-01 00:00:00+00:00,301400
10K,2016-04-01 00:00:00+00:00,203225
04H,2016-04-01 00:00:00+00:00,131949
09G,2016-04-01 00:00:00+00:00,506136
08M,2016-04-01 00:00:00+00:00,376784
08D,2016-04-01 00:00:00+00:00,307131
06P,2016-04-01 00:00:00+00:00,228363
03A,2016-04-01 00:00:00+00:00,244771
06F,2016-04-01 00:00:00+00:00,466463
10N,2016-04-01 00:00:00+00:00,109667
99Q,2016-04-01 00:00:00+00:00,287954
05H,2016-04-01 00:00:00+00:00,187266
07G,2016-04-01 00:00:00+00:00,171490
03C,2016-04-01 00:00:00+00:00,370684
07K,2016-04-01 00:00:00+00:00,246194
09Y,2016-04-01 00:00:00+00:00,366766
09X,2016-04-01 00:00:00+00:00,235357
00D,2016-04-01 00:00:00+00:00,287962
08E,2016-04-01 00:00:00+00:00,260635
02G,2016-04-01 00:00:00+00:00,112271
99M,2016-04-01 00:00:00+00:00,224466
07J,2016-04-01 00:00:00+00:00,172552
05A,2016-04-01 00:00:00+00:00,494037
05Y,2016-04-01 00:00:00+00:00,279820
00Y,2016-04-01 00:00:00+00:00,249277
12A,2016-04-01 00:00:00+00:00,265121
06Q,2016-04-01 00:00:00+00:00,384627
11N,2016-04-01 00:00:00+00:00,562043
03N,2016-04-01 00:00:00+00:00,589218
04G,2016-04-01 00:00:00+00:00,664906
07P,2016-04-01 00:00:00+00:00,369168
05L,2016-04-01 00:00:00+00:00,567619
10R,2016-04-01 00:00:00+00:00,223088
03M,2016-04-01 00:00:00+00:00,118822
08G,2016-04-01 00:00:00+00:00,304229
99F,2016-04-01 00:00:00+00:00,183678
08Q,2016-04-01 00:00:00+00:00,316245
01X,2016-04-01 00:00:00+00:00,195553
04X,2016-04-01 00:00:00+00:00,305791
13T,2016-04-01 00:00:00+00:00,513245
06W,2016-04-01 00:00:00+00:00,217281
10L,2016-04-01 00:00:00+00:00,142818
01N,2016-04-01 00:00:00+00:00,173254
10W,2016-04-01 00:00:00+00:00,140474
03H,2016-04-01 00:00:00+00:00,168852
02P,2016-04-01 00:00:00+00:00,256407
01C,2016-04-01 00:00:00+00:00,206218
06M,2016-04-01 00:00:00+00:00,237211
03G,2016-04-01 00:00:00+00:00,272602
99H,2016-04-01 00:00:00+00:00,303421
09C,2016-04-01 00:00:00+00:00,128890
05N,2016-04-01 00:00:00+00:00,304925
00J,2016-04-01 00:00:00+00:00,254241
02E,2016-04-01 00:00:00+00:00,215028
07X,2016-04-01 00:00:00+00:00,327511
07T,2016-04-01 00:00:00+00:00,302673
01Y,2016-04-01 00:00:00+00:00,244824
10T,2016-04-01 00:00:00+00:00,153593
04D,2016-04-01 00:00:00+00:00,235149
11J,2016-04-01 00:00:00+00:00,789584
00V,2016-04-01 00:00:00+00:00,200384
08F,2016-04-01 00:00:00+00:00,271982
02V,2016-04-01 00:00:00+00:00,212448
10J,2016-04-01 00:00:00+00:00,222472
01R,2016-04-01 00:00:00+00:00,180883
08H,2016-04-01 00:00:00+00:00,238761
08L,2016-04-01 00:00:00+00:00,316627
09N,2016-04-01 00:00:00+00:00,222525
05F,2016-04-01 00:00:00+00:00,184754
00W,2016-04-01 00:00:00+00:00,229702
04E,2016-04-01 00:00:00+00:00,190353
11T,2016-04-01 00:00:00+00:00,216193
07H,2016-04-01 00:00:00+00:00,304890
08Y,2016-04-01 00:00:00+00:00,242551
05W,2016-04-01 00:00:00+00:00,286481
06L,2016-04-01 00:00:00+00:00,400864
01T,2016-04-01 00:00:00+00:00,154611
03E,2016-04-01 00:00:00+00:00,161280
02T,2016-04-01 00:00:00+00:00,218538
02M,2016-04-01 00:00:00+00:00,150904
08T,2016-04-01 00:00:00+00:00,190499
02A,2016-04-01 00:00:00+00:00,238434
08X,2016-04-01 00:00:00+00:00,386746
01A,2016-04-01 00:00:00+00:00,375515
10A,2016-04-01 00:00:00+00:00,201636
10M,2016-04-01 00:00:00+00:00,117639
01E,2016-04-01 00:00:00+00:00,211906
10E,2016-04-01 00:00:00+00:00,143763
06D,2016-04-01 00:00:00+00:00,114579
09J,2016-04-01 00:00:00+00:00,261012
09A,2016-04-01 00:00:00+00:00,212895
09E,2016-04-01 00:00:00+00:00,220254
04F,2016-04-01 00:00:00+00:00,285051
04N,2016-04-01 00:00:00+00:00,124459
08R,2016-04-01 00:00:00+00:00,221722
11D,2016-04-01 00:00:00+00:00,160495
10G,2016-04-01 00:00:00+00:00,140255
08C,2016-04-01 00:00:00+00:00,209713
12D,2016-04-01 00:00:00+00:00,230869
03T,2016-04-01 00:00:00+00:00,246065
10V,2016-04-01 00:00:00+00:00,212413
03Y,2016-04-01 00:00:00+00:00,102664
05P,2016-04-01 00:00:00+00:00,244060
03R,2016-04-01 00:00:00+00:00,361067
04Q,2016-04-01 00:00:00+00:00,132385
07L,2016-04-01 00:00:00+00:00,214286
10C,2016-04-01 00:00:00+00:00,95303
10D,2016-04-01 00:00:00+00:00,110453
10Y,2016-04-01 00:00:00+00:00,208735
01W,2016-04-01 00:00:00+00:00,307372
11C,2016-04-01 00:00:00+00:00,153780
02Q,2016-04-01 00:00:00+00:00,114659
03V,2016-04-01 00:00:00+00:00,75257
10H,2016-04-01 00:00:00+00:00,338387
07Y,2016-04-01 00:00:00+00:00,304840
03L,2016-04-01 00:00:00+00:00,259438
04Y,2016-04-01 00:00:00+00:00,131805
07N,2016-04-01 00:00:00+00:00,234375
03X,2016-04-01 00:00:00+00:00,97352
01V,2016-04-01 00:00:00+00:00,123819
09P,2016-04-01 00:00:00+00:00,186697
08J,2016-04-01 00:00:00+00:00,202366
01K,2016-04-01 00:00:00+00:00,159534
06V,2016-04-01 00:00:00+00:00,171549
09L,2016-04-01 00:00:00+00:00,179808
05X,2016-04-01 00:00:00+00:00,180787
02D,2016-04-01 00:00:00+00:00,104049
03K,2016-04-01 00:00:00+00:00,171898
06Y,2016-04-01 00:00:00+00:00,234904
00C,2016-04-01 00:00:00+00:00,107416
06A,2016-04-01 00:00:00+00:00,270194
04M,2016-04-01 00:00:00+00:00,94010
112,2016-04-01 00:00:00+00:00,715
114,2016-04-01 00:00:00+00:00,668
RY6,2016-04-01 00:00:00+00:00,1301
112,2015-11-01 00:00:00+00:00,710
00K,2015-11-01 00:00:00+00:00,293700
11H,2015-11-01 00:00:00+00:00,488870
11M,2015-11-01 00:00:00+00:00,635847
03J,2015-11-01 00:00:00+00:00,190048
01C,2015-11-01 00:00:00+00:00,205895
01J,2015-11-01 00:00:00+00:00,162375
Q59,2015-11-01 00:00:00+00:00,54
03N,2015-11-01 00:00:00+00:00,592004
07M,2015-11-01 00:00:00+00:00,401043
11A,2015-11-01 00:00:00+00:00,551725
02F,2015-11-01 00:00:00+00:00,259377
99G,2015-11-01 00:00:00+00:00,185264
01G,2015-11-01 00:00:00+00:00,260766
00C,2015-11-01 00:00:00+00:00,107225
99M,2015-11-01 00:00:00+00:00,223825
02D,2015-11-01 00:00:00+00:00,103678
01A,2015-11-01 00:00:00+00:00,374306
01D,2015-11-01 00:00:00+00:00,227289
01Y,2015-11-01 00:00:00+00:00,243989
06L,2015-11-01 00:00:00+00:00,399454
03H,2015-11-01 00:00:00+00:00,168905
03A,2015-11-01 00:00:00+00:00,244586
09A,2015-11-01 00:00:00+00:00,210920
01X,2015-11-01 00:00:00+00:00,195336
05A,2015-11-01 00:00:00+00:00,488713
04C,2015-11-01 00:00:00+00:00,387170
06H,2015-11-01 00:00:00+00:00,922964
08T,2015-11-01 00:00:00+00:00,190436
08V,2015-11-01 00:00:00+00:00,295081
03R,2015-11-01 00:00:00+00:00,359994
08P,2015-11-01 00:00:00+00:00,209803
11X,2015-11-01 00:00:00+00:00,561334
04V,2015-11-01 00:00:00+00:00,378954
00W,2015-11-01 00:00:00+00:00,226146
04M,2015-11-01 00:00:00+00:00,94613
09L,2015-11-01 00:00:00+00:00,179174
01W,2015-11-01 00:00:00+00:00,306014
13P,2015-11-01 00:00:00+00:00,717611
05X,2015-11-01 00:00:00+00:00,179113
06F,2015-11-01 00:00:00+00:00,462846
99J,2015-11-01 00:00:00+00:00,476340
00V,2015-11-01 00:00:00+00:00,199625
05G,2015-11-01 00:00:00+00:00,216822
10E,2015-11-01 00:00:00+00:00,143687
03C,2015-11-01 00:00:00+00:00,370009
09F,2015-11-01 00:00:00+00:00,192414
11C,2015-11-01 00:00:00+00:00,152065
11E,2015-11-01 00:00:00+00:00,203760
00Y,2015-11-01 00:00:00+00:00,248081
08A,2015-11-01 00:00:00+00:00,285884
07R,2015-11-01 00:00:00+00:00,261100
08D,2015-11-01 00:00:00+00:00,302725
02V,2015-11-01 00:00:00+00:00,211700
06N,2015-11-01 00:00:00+00:00,631129
07W,2015-11-01 00:00:00+00:00,426104
08G,2015-11-01 00:00:00+00:00,304546
99P,2015-11-01 00:00:00+00:00,903484
05N,2015-11-01 00:00:00+00:00,303918
04Q,2015-11-01 00:00:00+00:00,131851
99N,2015-11-01 00:00:00+00:00,485763
04K,2015-11-01 00:00:00+00:00,363837
08X,2015-11-01 00:00:00+00:00,383596
02Y,2015-11-01 00:00:00+00:00,301328
03K,2015-11-01 00:00:00+00:00,171566
07K,2015-11-01 00:00:00+00:00,245290
07N,2015-11-01 00:00:00+00:00,234361
05T,2015-11-01 00:00:00+00:00,301268
01E,2015-11-01 00:00:00+00:00,211073
08W,2015-11-01 00:00:00+00:00,297759
11N,2015-11-01 00:00:00+00:00,560547
09D,2015-11-01 00:00:00+00:00,310731
06K,2015-11-01 00:00:00+00:00,586203
07H,2015-11-01 00:00:00+00:00,302962
06A,2015-11-01 00:00:00+00:00,267952
07G,2015-11-01 00:00:00+00:00,170555
08M,2015-11-01 00:00:00+00:00,371610
08L,2015-11-01 00:00:00+00:00,312888
01H,2015-11-01 00:00:00+00:00,522027
08K,2015-11-01 00:00:00+00:00,384131
01R,2015-11-01 00:00:00+00:00,179977
12F,2015-11-01 00:00:00+00:00,334332
01N,2015-11-01 00:00:00+00:00,172580
05C,2015-11-01 00:00:00+00:00,315551
09G,2015-11-01 00:00:00+00:00,504120
08Y,2015-11-01 00:00:00+00:00,244187
09W,2015-11-01 00:00:00+00:00,293948
03W,2015-11-01 00:00:00+00:00,324040
99C,2015-11-01 00:00:00+00:00,216707
03E,2015-11-01 00:00:00+00:00,161773
07P,2015-11-01 00:00:00+00:00,369816
00D,2015-11-01 00:00:00+00:00,288011
03Y,2015-11-01 00:00:00+00:00,102500
10Q,2015-11-01 00:00:00+00:00,716167
13T,2015-11-01 00:00:00+00:00,510381
02A,2015-11-01 00:00:00+00:00,238866
02P,2015-11-01 00:00:00+00:00,255672
11T,2015-11-01 00:00:00+00:00,215596
99Q,2015-11-01 00:00:00+00:00,286829
03F,2015-11-01 00:00:00+00:00,291607
10R,2015-11-01 00:00:00+00:00,221736
07J,2015-11-01 00:00:00+00:00,171818
06P,2015-11-01 00:00:00+00:00,226899
08N,2015-11-01 00:00:00+00:00,300802
07Q,2015-11-01 00:00:00+00:00,340060
04R,2015-11-01 00:00:00+00:00,543690
04L,2015-11-01 00:00:00+00:00,150080
00M,2015-11-01 00:00:00+00:00,292786
01K,2015-11-01 00:00:00+00:00,158658
05Y,2015-11-01 00:00:00+00:00,278189
99K,2015-11-01 00:00:00+00:00,168719
06M,2015-11-01 00:00:00+00:00,236491
99H,2015-11-01 00:00:00+00:00,302747
00T,2015-11-01 00:00:00+00:00,301678
04D,2015-11-01 00:00:00+00:00,234182
05R,2015-11-01 00:00:00+00:00,277517
05L,2015-11-01 00:00:00+00:00,562045
04J,2015-11-01 00:00:00+00:00,291153
01M,2015-11-01 00:00:00+00:00,203449
02T,2015-11-01 00:00:00+00:00,217980
10T,2015-11-01 00:00:00+00:00,151834
05P,2015-11-01 00:00:00+00:00,243072
02X,2015-11-01 00:00:00+00:00,314205
09J,2015-11-01 00:00:00+00:00,258997
08Q,2015-11-01 00:00:00+00:00,312485
07X,2015-11-01 00:00:00+00:00,323747
11J,2015-11-01 00:00:00+00:00,787264
04G,2015-11-01 00:00:00+00:00,660291
04N,2015-11-01 00:00:00+00:00,124080
02H,2015-11-01 00:00:00+00:00,323497
09E,2015-11-01 00:00:00+00:00,217866
03L,2015-11-01 00:00:00+00:00,259352
09C,2015-11-01 00:00:00+00:00,127730
02R,2015-11-01 00:00:00+00:00,339542
06W,2015-11-01 00:00:00+00:00,215843
08E,2015-11-01 00:00:00+00:00,259305
09X,2015-11-01 00:00:00+00:00,234078
10X,2015-11-01 00:00:00+00:00,274869
03X,2015-11-01 00:00:00+00:00,97340
05F,2015-11-01 00:00:00+00:00,184415
05Q,2015-11-01 00:00:00+00:00,216596
02G,2015-11-01 00:00:00+00:00,111966
00L,2015-11-01 00:00:00+00:00,322252
12A,2015-11-01 00:00:00+00:00,263888
05W,2015-11-01 00:00:00+00:00,285072
08F,2015-11-01 00:00:00+00:00,266593
10M,2015-11-01 00:00:00+00:00,117330
03G,2015-11-01 00:00:00+00:00,271547
04X,2015-11-01 00:00:00+00:00,293383
05H,2015-11-01 00:00:00+00:00,186555
09N,2015-11-01 00:00:00+00:00,220613
00Q,2015-11-01 00:00:00+00:00,171273
09P,2015-11-01 00:00:00+00:00,186001
06T,2015-11-01 00:00:00+00:00,338706
02W,2015-11-01 00:00:00+00:00,122974
08H,2015-11-01 00:00:00+00:00,234496
03Q,2015-11-01 00:00:00+00:00,352447
08C,2015-11-01 00:00:00+00:00,209891
00N,2015-11-01 00:00:00+00:00,155262
99A,2015-11-01 00:00:00+00:00,507913
10A,2015-11-01 00:00:00+00:00,200368
08R,2015-11-01 00:00:00+00:00,220597
10D,2015-11-01 00:00:00+00:00,109240
12D,2015-11-01 00:00:00+00:00,231150
00P,2015-11-01 00:00:00+00:00,283984
10G,2015-11-01 00:00:00+00:00,139981
04F,2015-11-01 00:00:00+00:00,282484
10K,2015-11-01 00:00:00+00:00,202912
03D,2015-11-01 00:00:00+00:00,143421
06Q,2015-11-01 00:00:00+00:00,382965
00R,2015-11-01 00:00:00+00:00,171864
10C,2015-11-01 00:00:00+00:00,94715
99D,2015-11-01 00:00:00+00:00,163204
10H,2015-11-01 00:00:00+00:00,337487
08J,2015-11-01 00:00:00+00:00,202585
07V,2015-11-01 00:00:00+00:00,399882
03T,2015-11-01 00:00:00+00:00,245719
03M,2015-11-01 00:00:00+00:00,118948
